iter	Logloss
2920	0.4172845297
2921	0.4172845297
2922	0.4172844906
2923	0.4172844514
2924	0.417284334
2925	0.4172843731
2926	0.4172842948
2927	0.417284099
2928	0.4172840599
2929	0.4172783822
2930	0.4172777557
2931	0.4172777948
2932	0.4172776774
2933	0.4172775599
2934	0.4172775207
2935	0.4172772858
2936	0.4172747798
2937	0.4172690238
2938	0.4172689455
2939	0.4172673009
2940	0.4172534787
2941	0.4172528522
2942	0.4172528522
2943	0.4172526955
2944	0.4172526955
2945	0.4172525781
2946	0.4172524214
2947	0.4172517949
2948	0.4172516383
2949	0.4172515208
2950	0.4172514034
2951	0.4172465871
2952	0.417245804
2953	0.417245804
2954	0.417245804
2955	0.417244316
2956	0.4172442769
2957	0.4172442377
2958	0.4172440028
2959	0.4172439636
2960	0.4172416534
2961	0.4172408311
2962	0.4172408703
2963	0.4172397347
2964	0.4172395781
2965	0.4172366022
2966	0.417236289
2967	0.4172354667
2968	0.4172353884
2969	0.4172300631
2970	0.4172301414
2971	0.4172301414
2972	0.4172298282
2973	0.4172284968
2974	0.4172185902
2975	0.4172138132
2976	0.4172124818
2977	0.4172123252
2978	0.4172053945
2979	0.4172053554
2980	0.4172023795
2981	0.4172023795
2982	0.417201518
2983	0.4172003825
2984	0.4172004216
2985	0.4172001084
2986	0.4172000301
2987	0.4172000301
2988	0.4171999126
2989	0.4171997168
2990	0.4171976807
2991	0.4171966235
2992	0.4171964277
2993	0.4171964277
2994	0.4171964277
2995	0.4171963102
2996	0.4171963494
2997	0.4171963102
2998	0.4171963885
2999	0.4171963102
3000	0.4171956054
3001	0.4171955662
3002	0.4171955662
3003	0.4171956445
3004	0.4171943132
3005	0.4171918855
3006	0.4171862078
3007	0.4171853856
3008	0.4171849157
3009	0.4171830362
3010	0.4171829187
3011	0.4171782199
3012	0.4171755181
3013	0.4171755573
3014	0.4171751657
3015	0.4171710934
3016	0.4171710543
3017	0.4171711326
3018	0.4171709368
3019	0.4171686266
3020	0.4171674127
3021	0.4171668645
3022	0.4171667079
3023	0.4171540604
3024	0.417154217
3025	0.4171540604
3026	0.4171540604
3027	0.4171473255
3028	0.4171472471
3029	0.4171448586
3030	0.4171438797
3031	0.417143958
3032	0.4171423917
3033	0.4171424309
3034	0.4171423526
3035	0.4171420393
3036	0.417141961
3037	0.4171416869
3038	0.4171415303
3039	0.417141452
3040	0.4171411779
3041	0.4171411779
3042	0.4171410996
3043	0.4171363616
3044	0.4171262201
3045	0.4171262984
3046	0.4171188195
3047	0.4171186629
3048	0.4171186238
3049	0.4171185063
3050	0.4171185454
3051	0.4171183888
3052	0.4171179973
3053	0.4171152955
3054	0.4171133376
3055	0.4171129852
3056	0.4171126328
3057	0.4171125545
3058	0.417112437
3059	0.4171124762
3060	0.4171122413
3061	0.4171115364
3062	0.4171114581
3063	0.4171115364
3064	0.4171114581
3065	0.4171070726
3066	0.4171056238
3067	0.4171057021
3068	0.4171055847
3069	0.4171056238
3070	0.4171055455
3071	0.4171044491
3072	0.4171033527
3073	0.417102922
3074	0.4171015515
3075	0.4171015907
3076	0.4171015907
3077	0.4171016298
3078	0.4171015515
3079	0.4171014732
3080	0.4171013166
3081	0.417100925
3082	0.4171009642
3083	0.4171008859
3084	0.4170865154
3085	0.4170853016
3086	0.4170843227
3087	0.4170843227
3088	0.4170729673
3089	0.4170728498
3090	0.417072889
3091	0.417072889
3092	0.4170679553
3093	0.4170663499
3094	0.4170655276
3095	0.4170644312
3096	0.4170643137
3097	0.4170609071
3098	0.4170607896
3099	0.417060633
3100	0.4170607113
3101	0.4170603981
3102	0.4170600848
3103	0.41705938
3104	0.4170566391
3105	0.4170565999
3106	0.4170558951
3107	0.4170533891
3108	0.4170425036
3109	0.417041368
3110	0.4170400759
3111	0.4170386271
3112	0.4170386271
3113	0.4170383138
3114	0.4170330277
3115	0.4170318139
3116	0.4170317747
3117	0.4170316964
3118	0.4170316572
3119	0.4170315789
3120	0.4170315006
3121	0.4170313831
3122	0.4170294645
3123	0.4170293862
3124	0.4170293078
3125	0.417029347
3126	0.4170289946
3127	0.4170258621
3128	0.4170251964
3129	0.4170215549
3130	0.4170206934
3131	0.4170206543
3132	0.4170204976
3133	0.4170195579
3134	0.4170189314
3135	0.4170187356
3136	0.417018344
3137	0.4170144675
3138	0.4170144284
3139	0.4170144284
3140	0.4169926574
3141	0.4169914827
3142	0.4169911303
3143	0.4169903863
3144	0.4169902688
3145	0.4169884676
3146	0.4169850219
3147	0.4169813412
3148	0.4169812237
3149	0.4169743713
3150	0.41697304
3151	0.4169717478
3152	0.4169715912
3153	0.4169711213
3154	0.4169708864
3155	0.4169701032
3156	0.4169688111
3157	0.4169686936
3158	0.4169684587
3159	0.4169684978
3160	0.416967049
3161	0.4169658352
3162	0.4169652478
3163	0.4169650521
3164	0.4169649346
3165	0.4169593352
3166	0.4169591786
3167	0.4169397961
3168	0.4169391305
3169	0.4169390913
3170	0.4169370943
3171	0.4169351365
3172	0.4169351757
3173	0.4169350582
3174	0.4169337269
3175	0.4169336877
3176	0.4169336094
3177	0.4169335703
3178	0.4169324347
3179	0.4169293022
3180	0.4169258956
3181	0.4169258956
3182	0.4169258173
3183	0.4169257781
3184	0.4169255823
3185	0.4169215101
3186	0.416921236
3187	0.4169211577
3188	0.4169211185
3189	0.416921236
3190	0.4169136005
3191	0.416910977
3192	0.4169102722
3193	0.4169002481
3194	0.4168978204
3195	0.4168977812
3196	0.416897233
3197	0.4168971939
3198	0.4168940222
3199	0.4168928867
3200	0.4168824319
3201	0.4168816488
3202	0.4168809831
3203	0.4168735825
3204	0.4168727994
3205	0.4168721337
3206	0.4168631669
3207	0.4168631669
3208	0.4168622663
3209	0.4168617573
3210	0.4168603476
3211	0.4168581549
3212	0.4168533778
3213	0.4168513417
3214	0.41685142
3215	0.4168503236
3216	0.4168500495
3217	0.4168496579
3218	0.4168476609
3219	0.4168476218
3220	0.4168467603
3221	0.4168461338
3222	0.416846173
3223	0.4168439019
3224	0.4168432363
3225	0.4168426098
3226	0.4168372845
3227	0.4168337212
3228	0.4168337996
3229	0.4168305496
3230	0.4168306279
3231	0.4168303146
3232	0.4168302363
3233	0.4168300405
3234	0.4168237755
3235	0.416818646
3236	0.4168155526
3237	0.4168154743
3238	0.4168120677
3239	0.4168118719
3240	0.4168118719
3241	0.4168117545
3242	0.4168115195
3243	0.4167957395
3244	0.4167885738
3245	0.4167848931
3246	0.4167849323
3247	0.416784854
3248	0.4167621432
3249	0.4167621824
3250	0.4167620649
3251	0.4167597547
3252	0.4167594414
3253	0.4167587757
3254	0.4167577185
3255	0.4167576011
3256	0.4167576402
3257	0.416755839
3258	0.4167554866
3259	0.4167550559
3260	0.4167550559
3261	0.4167550559
3262	0.4167542336
3263	0.4167510228
3264	0.4167510228
3265	0.4167510619
3266	0.416750827
3267	0.4167505137
3268	0.4167500439
3269	0.4167498872
3270	0.4167491824
3271	0.4167484776
3272	0.4167484384
3273	0.4167485559
3274	0.4167485559
3275	0.4167482035
3276	0.4167480077
3277	0.4167479294
3278	0.4167460891
3279	0.4167459324
3280	0.4167451493
3281	0.4167445228
3282	0.4167444836
3283	0.4167444053
3284	0.4167433873
3285	0.4167415077
3286	0.4167414686
3287	0.4167411945
3288	0.416741312
3289	0.4167401373
3290	0.4167277638
3291	0.4167276855
3292	0.4167224385
3293	0.4167187578
3294	0.4167178964
3295	0.4167178964
3296	0.4167178181
3297	0.4167177398
3298	0.4167169566
3299	0.4167149988
3300	0.4167142548
3301	0.4167142548
3302	0.4167142157
3303	0.4167138241
3304	0.4167138241
3305	0.4167137066
3306	0.4167124536
3307	0.4167124928
3308	0.4167124145
3309	0.4167124536
3310	0.4167124145
3311	0.4167108091
3312	0.4167063061
3313	0.4166976916
3314	0.4166974176
3315	0.4166963995
3316	0.4166963995
3317	0.4166963603
3318	0.4166952248
3319	0.4166915049
3320	0.4166884507
3321	0.4166884899
3322	0.4166884507
3323	0.41668802
3324	0.4166880592
3325	0.4166879808
3326	0.4166879808
3327	0.4166879417
3328	0.4166859055
3329	0.4166859447
3330	0.4166852007
3331	0.4166851616
3332	0.4166851616
3333	0.4166835953
3334	0.4166783092
3335	0.4166768996
3336	0.4166762339
3337	0.4166762731
3338	0.416674511
3339	0.4166566557
3340	0.4166554418
3341	0.4166530924
3342	0.4166530533
3343	0.41665274
3344	0.4166527009
3345	0.4166518003
3346	0.4166517611
3347	0.4166518003
3348	0.4166454178
3349	0.4166386437
3350	0.4166356286
3351	0.4166344148
3352	0.4166343756
3353	0.4166340624
3354	0.4166337491
3355	0.416625957
3356	0.416625957
3357	0.4166258787
3358	0.4166251347
3359	0.4166249389
3360	0.4166250172
3361	0.4166248998
3362	0.4166248606
3363	0.4166187522
3364	0.4166187913
3365	0.416618713
3366	0.4166185564
3367	0.4166183606
3368	0.4166182823
3369	0.4166182432
3370	0.4166181648
3371	0.416617695
3372	0.416617695
3373	0.4166176167
3374	0.4166171468
3375	0.4166137793
3376	0.4166136619
3377	0.416611704
3378	0.4166116257
3379	0.4166115474
3380	0.4166110775
3381	0.4166091197
3382	0.4166091589
3383	0.4166091197
3384	0.4166088456
3385	0.4166081799
3386	0.4166076709
3387	0.4166077492
3388	0.4166076709
3389	0.4166065745
3390	0.4166056739
3391	0.4166045384
3392	0.4166041468
3393	0.4166034029
3394	0.416600936
3395	0.4165999962
3396	0.416577168
3397	0.4165739572
3398	0.4165725084
3399	0.4165663608
3400	0.4165664
3401	0.4165660084
3402	0.4165551229
3403	0.4165550055
3404	0.4165549271
3405	0.4165529693
3406	0.4165528127
3407	0.4165526952
3408	0.4165517555
3409	0.4165417314
3410	0.4165417314
3411	0.4165360537
3412	0.4165353881
3413	0.4165346441
3414	0.4165293971
3415	0.4165295537
3416	0.4165292405
3417	0.4165287706
3418	0.4165270477
3419	0.4165263821
3420	0.4165263429
3421	0.4165262646
3422	0.4165245026
3423	0.4165241501
3424	0.4165240718
3425	0.4165240718
3426	0.4165225839
3427	0.4165225839
3428	0.4165222706
3429	0.4165222706
3430	0.4165220749
3431	0.4165219182
3432	0.4165211351
3433	0.4165211743
3434	0.4165195688
3435	0.4165150267
3436	0.4165150658
3437	0.4165143219
3438	0.4165132255
3439	0.4165132255
3440	0.4165131863
3441	0.416511855
3442	0.4165111894
3443	0.4165107586
3444	0.416510602
3445	0.4165084876
3446	0.4165084484
3447	0.4164994816
3448	0.4164989334
3449	0.4164985418
3450	0.4164984635
3451	0.416496075
3452	0.41649584
3453	0.4164952918
3454	0.4164947828
3455	0.4164849545
3456	0.4164842889
3457	0.4164840539
3458	0.4164828009
3459	0.4164788069
3460	0.4164714847
3461	0.4164619697
3462	0.4164615389
3463	0.4164615389
3464	0.4164602859
3465	0.4164598944
3466	0.4164598552
3467	0.4164598552
3468	0.4164598161
3469	0.4164598161
3470	0.4164598161
3471	0.4164597769
3472	0.4164591112
3473	0.4164570751
3474	0.4164571534
3475	0.4164571143
3476	0.4164389065
3477	0.4164385932
3478	0.4164384366
3479	0.4164378101
3480	0.4164374969
3481	0.4164373402
3482	0.4164369487
3483	0.4164368704
3484	0.4164364788
3485	0.4164357348
